,student_id,kc_id,probe_id,kc_appearance_count,answer
4072,student_75,kc_1,kc_1_probe_1,8,0
4073,student_75,kc_1,kc_1_probe_1,9,1
4074,student_75,kc_1,kc_1_probe_2,10,1
4075,student_75,kc_2,kc_2_probe_0,0,0
4076,student_75,kc_2,kc_2_probe_0,1,1
4077,student_75,kc_2,kc_2_probe_0,2,0
4078,student_75,kc_2,kc_2_probe_2,3,1
4079,student_75,kc_2,kc_2_probe_2,4,0
4080,student_75,kc_2,kc_2_probe_1,5,0
4081,student_75,kc_2,kc_2_probe_2,6,1
4082,student_75,kc_3,kc_3_probe_0,0,0
4083,student_75,kc_3,kc_3_probe_1,1,1
4084,student_75,kc_3,kc_3_probe_1,2,1
4085,student_75,kc_3,kc_3_probe_2,3,1
4086,student_75,kc_4,kc_4_probe_2,0,1
4087,student_75,kc_4,kc_4_probe_1,1,1
4088,student_75,kc_4,kc_4_probe_2,2,1
4089,student_75,kc_5,kc_5_probe_1,0,1
4090,student_75,kc_5,kc_5_probe_0,1,1
4091,student_75,kc_5,kc_5_probe_0,2,1
4092,student_75,kc_6,kc_6_probe_0,0,1
4093,student_75,kc_6,kc_6_probe_1,1,1
4094,student_75,kc_6,kc_6_probe_1,2,1
4095,student_75,kc_7,kc_7_probe_2,0,0
4096,student_75,kc_7,kc_7_probe_0,1,0
4097,student_75,kc_7,kc_7_probe_0,2,0
4098,student_75,kc_7,kc_7_probe_1,3,1
4099,student_75,kc_7,kc_7_probe_2,4,1
4100,student_75,kc_7,kc_7_probe_1,5,1
4101,student_75,kc_8,kc_8_probe_0,0,0
4102,student_75,kc_8,kc_8_probe_1,1,0
4103,student_75,kc_8,kc_8_probe_1,2,1
4104,student_75,kc_8,kc_8_probe_2,3,0
4105,student_75,kc_8,kc_8_probe_1,4,0
4106,student_75,kc_8,kc_8_probe_2,5,0
4107,student_75,kc_8,kc_8_probe_0,6,0
4108,student_75,kc_8,kc_8_probe_2,7,0
4109,student_75,kc_8,kc_8_probe_1,8,0
4110,student_75,kc_8,kc_8_probe_0,9,1
4111,student_75,kc_8,kc_8_probe_0,10,1
4112,student_75,kc_9,kc_9_probe_2,0,0
4113,student_75,kc_9,kc_9_probe_0,1,1
4114,student_75,kc_9,kc_9_probe_2,2,0
4115,student_75,kc_9,kc_9_probe_2,3,1
4116,student_75,kc_9,kc_9_probe_2,4,1
4117,student_76,kc_0,kc_0_probe_1,0,0
4118,student_76,kc_0,kc_0_probe_1,1,0
4119,student_76,kc_0,kc_0_probe_0,2,0
4120,student_76,kc_0,kc_0_probe_0,3,1
4121,student_76,kc_0,kc_0_probe_2,4,1
4122,student_76,kc_0,kc_0_probe_1,5,0
4123,student_76,kc_0,kc_0_probe_2,6,1
4124,student_76,kc_1,kc_1_probe_0,0,1
4125,student_76,kc_1,kc_1_probe_0,1,1
4126,student_76,kc_1,kc_1_probe_2,2,1
4127,student_76,kc_2,kc_2_probe_0,0,1
4128,student_76,kc_2,kc_2_probe_2,1,1
4129,student_76,kc_2,kc_2_probe_2,2,1
4130,student_76,kc_3,kc_3_probe_0,0,0
4131,student_76,kc_3,kc_3_probe_0,1,0
4132,student_76,kc_3,kc_3_probe_0,2,0
4133,student_76,kc_3,kc_3_probe_2,3,0
4134,student_76,kc_3,kc_3_probe_0,4,0
4135,student_76,kc_3,kc_3_probe_0,5,1
4136,student_76,kc_3,kc_3_probe_0,6,1
4137,student_76,kc_3,kc_3_probe_0,7,1
4138,student_76,kc_4,kc_4_probe_0,0,0
4139,student_76,kc_4,kc_4_probe_0,1,0
4140,student_76,kc_4,kc_4_probe_2,2,0
4141,student_76,kc_4,kc_4_probe_1,3,1
4142,student_76,kc_4,kc_4_probe_1,4,1
4143,student_76,kc_4,kc_4_probe_1,5,1
4144,student_76,kc_5,kc_5_probe_1,0,0
4145,student_76,kc_5,kc_5_probe_0,1,1
4146,student_76,kc_5,kc_5_probe_0,2,0
4147,student_76,kc_5,kc_5_probe_0,3,1
4148,student_76,kc_5,kc_5_probe_2,4,1
4149,student_76,kc_6,kc_6_probe_1,0,0
4150,student_76,kc_6,kc_6_probe_2,1,1
4151,student_76,kc_6,kc_6_probe_0,2,1
4152,student_76,kc_6,kc_6_probe_2,3,1
4153,student_76,kc_7,kc_7_probe_1,0,0
4154,student_76,kc_7,kc_7_probe_0,1,1
4155,student_76,kc_7,kc_7_probe_2,2,1
4156,student_76,kc_7,kc_7_probe_1,3,1
4157,student_76,kc_8,kc_8_probe_1,0,0
4158,student_76,kc_8,kc_8_probe_1,1,0
4159,student_76,kc_8,kc_8_probe_0,2,1
4160,student_76,kc_8,kc_8_probe_2,3,1
4161,student_76,kc_8,kc_8_probe_1,4,1
4162,student_76,kc_9,kc_9_probe_1,0,0
4163,student_76,kc_9,kc_9_probe_2,1,0
4164,student_76,kc_9,kc_9_probe_1,2,1
4165,student_76,kc_9,kc_9_probe_0,3,1
4166,student_76,kc_9,kc_9_probe_0,4,1
4167,student_77,kc_0,kc_0_probe_2,0,0
4168,student_77,kc_0,kc_0_probe_2,1,0
4169,student_77,kc_0,kc_0_probe_0,2,1
4170,student_77,kc_0,kc_0_probe_2,3,1
4171,student_77,kc_0,kc_0_probe_1,4,1
4172,student_77,kc_1,kc_1_probe_1,0,0
4173,student_77,kc_1,kc_1_probe_1,1,1
4174,student_77,kc_1,kc_1_probe_2,2,0
4175,student_77,kc_1,kc_1_probe_2,3,1
4176,student_77,kc_1,kc_1_probe_0,4,1
4177,student_77,kc_2,kc_2_probe_0,0,0
4178,student_77,kc_2,kc_2_probe_0,1,1
4179,student_77,kc_2,kc_2_probe_0,2,1
4180,student_77,kc_2,kc_2_probe_2,3,1
4181,student_77,kc_3,kc_3_probe_2,0,0
4182,student_77,kc_3,kc_3_probe_1,1,1
4183,student_77,kc_3,kc_3_probe_1,2,1
4184,student_77,kc_3,kc_3_probe_2,3,1
4185,student_77,kc_4,kc_4_probe_2,0,1
4186,student_77,kc_4,kc_4_probe_1,1,1
4187,student_77,kc_4,kc_4_probe_1,2,1
4188,student_77,kc_5,kc_5_probe_1,0,0
4189,student_77,kc_5,kc_5_probe_1,1,0
4190,student_77,kc_5,kc_5_probe_2,2,1
4191,student_77,kc_5,kc_5_probe_2,3,1
4192,student_77,kc_5,kc_5_probe_1,4,1
4193,student_77,kc_6,kc_6_probe_0,0,1
4194,student_77,kc_6,kc_6_probe_1,1,0
4195,student_77,kc_6,kc_6_probe_2,2,1
4196,student_77,kc_6,kc_6_probe_2,3,1
4197,student_77,kc_7,kc_7_probe_1,0,0
4198,student_77,kc_7,kc_7_probe_0,1,0
4199,student_77,kc_7,kc_7_probe_0,2,1
4200,student_77,kc_7,kc_7_probe_2,3,1
4201,student_77,kc_7,kc_7_probe_0,4,1
4202,student_77,kc_8,kc_8_probe_2,0,1
4203,student_77,kc_8,kc_8_probe_1,1,0
4204,student_77,kc_8,kc_8_probe_2,2,1
4205,student_77,kc_8,kc_8_probe_1,3,1
4206,student_77,kc_9,kc_9_probe_0,0,1
4207,student_77,kc_9,kc_9_probe_2,1,1
4208,student_77,kc_9,kc_9_probe_0,2,1
4209,student_78,kc_0,kc_0_probe_0,0,1
4210,student_78,kc_0,kc_0_probe_2,1,1
4211,student_78,kc_0,kc_0_probe_1,2,1
4212,student_78,kc_1,kc_1_probe_2,0,0
4213,student_78,kc_1,kc_1_probe_2,1,0
4214,student_78,kc_1,kc_1_probe_2,2,0
4215,student_78,kc_1,kc_1_probe_0,3,0
4216,student_78,kc_1,kc_1_probe_2,4,0
4217,student_78,kc_1,kc_1_probe_1,5,0
4218,student_78,kc_1,kc_1_probe_2,6,1
4219,student_78,kc_1,kc_1_probe_1,7,1
4220,student_78,kc_1,kc_1_probe_0,8,1
4221,student_78,kc_2,kc_2_probe_1,0,1
4222,student_78,kc_2,kc_2_probe_0,1,1
4223,student_78,kc_2,kc_2_probe_2,2,1
4224,student_78,kc_3,kc_3_probe_1,0,0
4225,student_78,kc_3,kc_3_probe_1,1,0
4226,student_78,kc_3,kc_3_probe_0,2,1
4227,student_78,kc_3,kc_3_probe_2,3,1
4228,student_78,kc_3,kc_3_probe_0,4,0
4229,student_78,kc_3,kc_3_probe_1,5,1
4230,student_78,kc_4,kc_4_probe_1,0,0
4231,student_78,kc_4,kc_4_probe_2,1,1
4232,student_78,kc_4,kc_4_probe_0,2,1
4233,student_78,kc_4,kc_4_probe_1,3,0
4234,student_78,kc_4,kc_4_probe_1,4,1
4235,student_78,kc_5,kc_5_probe_1,0,1
4236,student_78,kc_5,kc_5_probe_0,1,1
4237,student_78,kc_5,kc_5_probe_2,2,1
4238,student_78,kc_6,kc_6_probe_1,0,0
4239,student_78,kc_6,kc_6_probe_2,1,0
4240,student_78,kc_6,kc_6_probe_0,2,1
4241,student_78,kc_6,kc_6_probe_1,3,1
4242,student_78,kc_6,kc_6_probe_2,4,0
4243,student_78,kc_6,kc_6_probe_1,5,1
4244,student_78,kc_7,kc_7_probe_2,0,0
4245,student_78,kc_7,kc_7_probe_0,1,1
4246,student_78,kc_7,kc_7_probe_0,2,1
4247,student_78,kc_7,kc_7_probe_1,3,0
4248,student_78,kc_7,kc_7_probe_0,4,1
4249,student_78,kc_8,kc_8_probe_2,0,0
4250,student_78,kc_8,kc_8_probe_2,1,0
4251,student_78,kc_8,kc_8_probe_0,2,0
4252,student_78,kc_8,kc_8_probe_1,3,1
4253,student_78,kc_8,kc_8_probe_0,4,0
4254,student_78,kc_8,kc_8_probe_1,5,0
4255,student_78,kc_8,kc_8_probe_2,6,1
4256,student_78,kc_8,kc_8_probe_2,7,1
4257,student_78,kc_9,kc_9_probe_1,0,1
4258,student_78,kc_9,kc_9_probe_2,1,1
4259,student_78,kc_9,kc_9_probe_2,2,1
4260,student_79,kc_0,kc_0_probe_2,0,1
4261,student_79,kc_0,kc_0_probe_2,1,0
4262,student_79,kc_0,kc_0_probe_0,2,1
4263,student_79,kc_0,kc_0_probe_0,3,1
4264,student_79,kc_1,kc_1_probe_2,0,1
4265,student_79,kc_1,kc_1_probe_1,1,1
4266,student_79,kc_1,kc_1_probe_1,2,1
4267,student_79,kc_2,kc_2_probe_2,0,0
4268,student_79,kc_2,kc_2_probe_0,1,0
4269,student_79,kc_2,kc_2_probe_0,2,1
4270,student_79,kc_2,kc_2_probe_2,3,1
4271,student_79,kc_2,kc_2_probe_0,4,1
4272,student_79,kc_3,kc_3_probe_0,0,1
4273,student_79,kc_3,kc_3_probe_0,1,1
4274,student_79,kc_3,kc_3_probe_1,2,1
4275,student_79,kc_4,kc_4_probe_0,0,1
4276,student_79,kc_4,kc_4_probe_2,1,1
4277,student_79,kc_4,kc_4_probe_1,2,1
4278,student_79,kc_5,kc_5_probe_2,0,1
4279,student_79,kc_5,kc_5_probe_1,1,0
4280,student_79,kc_5,kc_5_probe_1,2,1
4281,student_79,kc_5,kc_5_probe_2,3,1
4282,student_79,kc_6,kc_6_probe_1,0,0
4283,student_79,kc_6,kc_6_probe_1,1,1
4284,student_79,kc_6,kc_6_probe_1,2,1
4285,student_79,kc_6,kc_6_probe_0,3,1
4286,student_79,kc_7,kc_7_probe_1,0,0
4287,student_79,kc_7,kc_7_probe_0,1,1
4288,student_79,kc_7,kc_7_probe_1,2,1
4289,student_79,kc_7,kc_7_probe_0,3,1
4290,student_79,kc_8,kc_8_probe_1,0,1
4291,student_79,kc_8,kc_8_probe_1,1,1
4292,student_79,kc_8,kc_8_probe_0,2,1
4293,student_79,kc_9,kc_9_probe_1,0,1
4294,student_79,kc_9,kc_9_probe_0,1,0
4295,student_79,kc_9,kc_9_probe_2,2,0
4296,student_79,kc_9,kc_9_probe_0,3,1
4297,student_79,kc_9,kc_9_probe_1,4,1
4298,student_80,kc_0,kc_0_probe_0,0,0
4299,student_80,kc_0,kc_0_probe_2,1,0
4300,student_80,kc_0,kc_0_probe_2,2,1
4301,student_80,kc_0,kc_0_probe_2,3,0
4302,student_80,kc_0,kc_0_probe_0,4,0
4303,student_80,kc_0,kc_0_probe_1,5,0
4304,student_80,kc_0,kc_0_probe_0,6,0
4305,student_80,kc_0,kc_0_probe_1,7,0
4306,student_80,kc_0,kc_0_probe_2,8,1
4307,student_80,kc_0,kc_0_probe_2,9,1
4308,student_80,kc_1,kc_1_probe_1,0,1
4309,student_80,kc_1,kc_1_probe_1,1,0
4310,student_80,kc_1,kc_1_probe_2,2,1
4311,student_80,kc_1,kc_1_probe_0,3,0
4312,student_80,kc_1,kc_1_probe_2,4,1
4313,student_80,kc_2,kc_2_probe_2,0,0
4314,student_80,kc_2,kc_2_probe_1,1,1
4315,student_80,kc_2,kc_2_probe_1,2,1
4316,student_80,kc_2,kc_2_probe_2,3,1
4317,student_80,kc_3,kc_3_probe_1,0,1
4318,student_80,kc_3,kc_3_probe_1,1,0
4319,student_80,kc_3,kc_3_probe_2,2,1
4320,student_80,kc_3,kc_3_probe_0,3,0
4321,student_80,kc_3,kc_3_probe_0,4,1
4322,student_80,kc_4,kc_4_probe_2,0,0
4323,student_80,kc_4,kc_4_probe_0,1,1
4324,student_80,kc_4,kc_4_probe_0,2,1
4325,student_80,kc_4,kc_4_probe_2,3,1
4326,student_80,kc_5,kc_5_probe_0,0,0
4327,student_80,kc_5,kc_5_probe_1,1,0
4328,student_80,kc_5,kc_5_probe_0,2,0
4329,student_80,kc_5,kc_5_probe_0,3,0
4330,student_80,kc_5,kc_5_probe_1,4,0
4331,student_80,kc_5,kc_5_probe_1,5,0
4332,student_80,kc_5,kc_5_probe_1,6,0
4333,student_80,kc_5,kc_5_probe_1,7,0
4334,student_80,kc_5,kc_5_probe_2,8,0
4335,student_80,kc_5,kc_5_probe_2,9,0
4336,student_80,kc_5,kc_5_probe_1,10,0
4337,student_80,kc_5,kc_5_probe_1,11,0
4338,student_80,kc_5,kc_5_probe_1,12,0
4339,student_80,kc_5,kc_5_probe_0,13,1
4340,student_80,kc_5,kc_5_probe_1,14,0
4341,student_80,kc_5,kc_5_probe_2,15,1
4342,student_80,kc_5,kc_5_probe_1,16,1
4343,student_80,kc_6,kc_6_probe_1,0,1
4344,student_80,kc_6,kc_6_probe_2,1,1
4345,student_80,kc_6,kc_6_probe_1,2,0
4346,student_80,kc_6,kc_6_probe_0,3,1
4347,student_80,kc_7,kc_7_probe_1,0,0
4348,student_80,kc_7,kc_7_probe_1,1,0
4349,student_80,kc_7,kc_7_probe_0,2,0
4350,student_80,kc_7,kc_7_probe_2,3,1
4351,student_80,kc_7,kc_7_probe_2,4,1
4352,student_80,kc_7,kc_7_probe_1,5,0
4353,student_80,kc_7,kc_7_probe_2,6,1
4354,student_80,kc_8,kc_8_probe_1,0,0
4355,student_80,kc_8,kc_8_probe_2,1,0
4356,student_80,kc_8,kc_8_probe_1,2,1
4357,student_80,kc_8,kc_8_probe_0,3,1
4358,student_80,kc_8,kc_8_probe_2,4,1
4359,student_80,kc_9,kc_9_probe_1,0,0
4360,student_80,kc_9,kc_9_probe_0,1,1
4361,student_80,kc_9,kc_9_probe_0,2,1
4362,student_80,kc_9,kc_9_probe_2,3,1
4363,student_81,kc_0,kc_0_probe_1,0,1
4364,student_81,kc_0,kc_0_probe_0,1,0
4365,student_81,kc_0,kc_0_probe_0,2,1
4366,student_81,kc_0,kc_0_probe_0,3,0
4367,student_81,kc_0,kc_0_probe_2,4,1
4368,student_81,kc_1,kc_1_probe_0,0,0
4369,student_81,kc_1,kc_1_probe_2,1,0
4370,student_81,kc_1,kc_1_probe_2,2,1
4371,student_81,kc_1,kc_1_probe_0,3,1
4372,student_81,kc_1,kc_1_probe_0,4,1
4373,student_81,kc_2,kc_2_probe_2,0,0
4374,student_81,kc_2,kc_2_probe_0,1,0
4375,student_81,kc_2,kc_2_probe_1,2,0
4376,student_81,kc_2,kc_2_probe_0,3,1
4377,student_81,kc_2,kc_2_probe_1,4,1
4378,student_81,kc_2,kc_2_probe_0,5,1
4379,student_81,kc_3,kc_3_probe_1,0,1
4380,student_81,kc_3,kc_3_probe_2,1,1
4381,student_81,kc_3,kc_3_probe_0,2,1
4382,student_81,kc_4,kc_4_probe_2,0,0
4383,student_81,kc_4,kc_4_probe_2,1,0
4384,student_81,kc_4,kc_4_probe_1,2,0
4385,student_81,kc_4,kc_4_probe_2,3,1
4386,student_81,kc_4,kc_4_probe_1,4,1
4387,student_81,kc_4,kc_4_probe_2,5,1
4388,student_81,kc_5,kc_5_probe_0,0,0
4389,student_81,kc_5,kc_5_probe_2,1,1
4390,student_81,kc_5,kc_5_probe_2,2,1
4391,student_81,kc_5,kc_5_probe_1,3,1
4392,student_81,kc_6,kc_6_probe_1,0,0
4393,student_81,kc_6,kc_6_probe_1,1,0
4394,student_81,kc_6,kc_6_probe_0,2,1
4395,student_81,kc_6,kc_6_probe_0,3,1
4396,student_81,kc_6,kc_6_probe_2,4,0
4397,student_81,kc_6,kc_6_probe_0,5,1
4398,student_81,kc_7,kc_7_probe_2,0,0
4399,student_81,kc_7,kc_7_probe_2,1,1
4400,student_81,kc_7,kc_7_probe_0,2,1
4401,student_81,kc_7,kc_7_probe_2,3,1
4402,student_81,kc_8,kc_8_probe_1,0,0
4403,student_81,kc_8,kc_8_probe_1,1,0
4404,student_81,kc_8,kc_8_probe_1,2,1
4405,student_81,kc_8,kc_8_probe_2,3,0
4406,student_81,kc_8,kc_8_probe_0,4,0
4407,student_81,kc_8,kc_8_probe_1,5,0
4408,student_81,kc_8,kc_8_probe_0,6,0
4409,student_81,kc_8,kc_8_probe_1,7,0
4410,student_81,kc_8,kc_8_probe_1,8,0
4411,student_81,kc_8,kc_8_probe_0,9,0
4412,student_81,kc_8,kc_8_probe_0,10,0
4413,student_81,kc_8,kc_8_probe_1,11,1
4414,student_81,kc_8,kc_8_probe_2,12,0
4415,student_81,kc_8,kc_8_probe_0,13,0
4416,student_81,kc_8,kc_8_probe_2,14,1
4417,student_81,kc_9,kc_9_probe_2,0,0
4418,student_81,kc_9,kc_9_probe_0,1,1
4419,student_81,kc_9,kc_9_probe_0,2,1
4420,student_81,kc_9,kc_9_probe_0,3,1
4421,student_82,kc_0,kc_0_probe_0,0,1
4422,student_82,kc_0,kc_0_probe_0,1,1
4423,student_82,kc_0,kc_0_probe_1,2,1
4424,student_82,kc_1,kc_1_probe_1,0,1
4425,student_82,kc_1,kc_1_probe_2,1,1
4426,student_82,kc_1,kc_1_probe_0,2,0
4427,student_82,kc_1,kc_1_probe_0,3,0
4428,student_82,kc_1,kc_1_probe_0,4,1
4429,student_82,kc_2,kc_2_probe_2,0,0
4430,student_82,kc_2,kc_2_probe_2,1,0
4431,student_82,kc_2,kc_2_probe_1,2,1
4432,student_82,kc_2,kc_2_probe_0,3,1
4433,student_82,kc_2,kc_2_probe_1,4,1
4434,student_82,kc_3,kc_3_probe_1,0,0
4435,student_82,kc_3,kc_3_probe_0,1,1
4436,student_82,kc_3,kc_3_probe_1,2,1
4437,student_82,kc_3,kc_3_probe_0,3,0
4438,student_82,kc_3,kc_3_probe_1,4,1
4439,student_82,kc_4,kc_4_probe_1,0,0
4440,student_82,kc_4,kc_4_probe_1,1,0
4441,student_82,kc_4,kc_4_probe_0,2,1
4442,student_82,kc_4,kc_4_probe_1,3,1
4443,student_82,kc_4,kc_4_probe_0,4,1
4444,student_82,kc_5,kc_5_probe_1,0,0
4445,student_82,kc_5,kc_5_probe_1,1,0
4446,student_82,kc_5,kc_5_probe_0,2,0
4447,student_82,kc_5,kc_5_probe_2,3,0
4448,student_82,kc_5,kc_5_probe_0,4,0
4449,student_82,kc_5,kc_5_probe_0,5,0
4450,student_82,kc_5,kc_5_probe_0,6,0
4451,student_82,kc_5,kc_5_probe_1,7,0
4452,student_82,kc_5,kc_5_probe_0,8,1
4453,student_82,kc_5,kc_5_probe_1,9,0
4454,student_82,kc_5,kc_5_probe_2,10,0
4455,student_82,kc_5,kc_5_probe_2,11,0
4456,student_82,kc_5,kc_5_probe_0,12,0
4457,student_82,kc_5,kc_5_probe_2,13,0
4458,student_82,kc_5,kc_5_probe_0,14,1
4459,student_82,kc_5,kc_5_probe_2,15,1
4460,student_82,kc_6,kc_6_probe_2,0,0
4461,student_82,kc_6,kc_6_probe_2,1,1
4462,student_82,kc_6,kc_6_probe_2,2,0
4463,student_82,kc_6,kc_6_probe_2,3,1
4464,student_82,kc_6,kc_6_probe_2,4,1
4465,student_82,kc_7,kc_7_probe_1,0,0
4466,student_82,kc_7,kc_7_probe_2,1,0
4467,student_82,kc_7,kc_7_probe_1,2,1
4468,student_82,kc_7,kc_7_probe_0,3,1
4469,student_82,kc_7,kc_7_probe_1,4,1
4470,student_82,kc_8,kc_8_probe_2,0,1
4471,student_82,kc_8,kc_8_probe_0,1,0
4472,student_82,kc_8,kc_8_probe_2,2,0
4473,student_82,kc_8,kc_8_probe_1,3,0
4474,student_82,kc_8,kc_8_probe_0,4,0
4475,student_82,kc_8,kc_8_probe_1,5,0
4476,student_82,kc_8,kc_8_probe_1,6,1
4477,student_82,kc_8,kc_8_probe_2,7,1
4478,student_82,kc_9,kc_9_probe_2,0,0
4479,student_82,kc_9,kc_9_probe_0,1,0
4480,student_82,kc_9,kc_9_probe_2,2,1
4481,student_82,kc_9,kc_9_probe_2,3,1
4482,student_82,kc_9,kc_9_probe_0,4,0
4483,student_82,kc_9,kc_9_probe_1,5,1
4484,student_83,kc_0,kc_0_probe_0,0,0
4485,student_83,kc_0,kc_0_probe_0,1,0
4486,student_83,kc_0,kc_0_probe_2,2,0
4487,student_83,kc_0,kc_0_probe_0,3,1
4488,student_83,kc_0,kc_0_probe_0,4,1
4489,student_83,kc_0,kc_0_probe_1,5,1
4490,student_83,kc_1,kc_1_probe_0,0,0
4491,student_83,kc_1,kc_1_probe_0,1,1
4492,student_83,kc_1,kc_1_probe_2,2,1
4493,student_83,kc_1,kc_1_probe_0,3,1
4494,student_83,kc_2,kc_2_probe_1,0,0
4495,student_83,kc_2,kc_2_probe_0,1,0
4496,student_83,kc_2,kc_2_probe_2,2,1
4497,student_83,kc_2,kc_2_probe_0,3,1
4498,student_83,kc_2,kc_2_probe_2,4,1
4499,student_83,kc_3,kc_3_probe_0,0,0
4500,student_83,kc_3,kc_3_probe_0,1,0
4501,student_83,kc_3,kc_3_probe_2,2,1
4502,student_83,kc_3,kc_3_probe_0,3,0
4503,student_83,kc_3,kc_3_probe_0,4,1
4504,student_83,kc_3,kc_3_probe_2,5,1
4505,student_83,kc_4,kc_4_probe_1,0,0
4506,student_83,kc_4,kc_4_probe_2,1,0
4507,student_83,kc_4,kc_4_probe_0,2,1
4508,student_83,kc_4,kc_4_probe_1,3,1
4509,student_83,kc_4,kc_4_probe_0,4,1
4510,student_83,kc_5,kc_5_probe_1,0,1
4511,student_83,kc_5,kc_5_probe_0,1,0
4512,student_83,kc_5,kc_5_probe_1,2,0
4513,student_83,kc_5,kc_5_probe_1,3,1
4514,student_83,kc_5,kc_5_probe_0,4,1
4515,student_83,kc_6,kc_6_probe_2,0,1
4516,student_83,kc_6,kc_6_probe_0,1,1
4517,student_83,kc_6,kc_6_probe_2,2,1
4518,student_83,kc_7,kc_7_probe_1,0,0
4519,student_83,kc_7,kc_7_probe_2,1,0
4520,student_83,kc_7,kc_7_probe_1,2,0
4521,student_83,kc_7,kc_7_probe_2,3,0
4522,student_83,kc_7,kc_7_probe_2,4,1
4523,student_83,kc_7,kc_7_probe_0,5,1
4524,student_83,kc_7,kc_7_probe_1,6,1
4525,student_83,kc_8,kc_8_probe_0,0,0
4526,student_83,kc_8,kc_8_probe_1,1,0
4527,student_83,kc_8,kc_8_probe_0,2,1
4528,student_83,kc_8,kc_8_probe_2,3,1
4529,student_83,kc_8,kc_8_probe_1,4,1
4530,student_83,kc_9,kc_9_probe_1,0,0
4531,student_83,kc_9,kc_9_probe_0,1,1
4532,student_83,kc_9,kc_9_probe_0,2,1
4533,student_83,kc_9,kc_9_probe_2,3,1
4534,student_84,kc_0,kc_0_probe_0,0,0
4535,student_84,kc_0,kc_0_probe_1,1,1
4536,student_84,kc_0,kc_0_probe_1,2,1
4537,student_84,kc_0,kc_0_probe_0,3,1
4538,student_84,kc_1,kc_1_probe_2,0,1
4539,student_84,kc_1,kc_1_probe_1,1,1
4540,student_84,kc_1,kc_1_probe_1,2,1
4541,student_84,kc_2,kc_2_probe_2,0,0
4542,student_84,kc_2,kc_2_probe_0,1,0
4543,student_84,kc_2,kc_2_probe_1,2,0
4544,student_84,kc_2,kc_2_probe_0,3,0
4545,student_84,kc_2,kc_2_probe_0,4,0
4546,student_84,kc_2,kc_2_probe_1,5,0
4547,student_84,kc_2,kc_2_probe_2,6,1
4548,student_84,kc_2,kc_2_probe_0,7,0
4549,student_84,kc_2,kc_2_probe_2,8,1
4550,student_84,kc_2,kc_2_probe_1,9,1
4551,student_84,kc_3,kc_3_probe_0,0,0
4552,student_84,kc_3,kc_3_probe_2,1,0
4553,student_84,kc_3,kc_3_probe_1,2,0
4554,student_84,kc_3,kc_3_probe_2,3,1
4555,student_84,kc_3,kc_3_probe_1,4,0
4556,student_84,kc_3,kc_3_probe_1,5,1
4557,student_84,kc_3,kc_3_probe_1,6,0
4558,student_84,kc_3,kc_3_probe_0,7,1
4559,student_84,kc_4,kc_4_probe_0,0,0
4560,student_84,kc_4,kc_4_probe_1,1,1
4561,student_84,kc_4,kc_4_probe_0,2,1
4562,student_84,kc_4,kc_4_probe_0,3,1
4563,student_84,kc_5,kc_5_probe_1,0,1
4564,student_84,kc_5,kc_5_probe_2,1,1
4565,student_84,kc_5,kc_5_probe_2,2,1
4566,student_84,kc_6,kc_6_probe_2,0,0
4567,student_84,kc_6,kc_6_probe_2,1,0
4568,student_84,kc_6,kc_6_probe_0,2,1
4569,student_84,kc_6,kc_6_probe_1,3,1
4570,student_84,kc_6,kc_6_probe_0,4,1
4571,student_84,kc_7,kc_7_probe_1,0,0
4572,student_84,kc_7,kc_7_probe_1,1,0
4573,student_84,kc_7,kc_7_probe_0,2,0
4574,student_84,kc_7,kc_7_probe_2,3,1
4575,student_84,kc_7,kc_7_probe_1,4,1
4576,student_84,kc_7,kc_7_probe_1,5,1
4577,student_84,kc_8,kc_8_probe_2,0,1
4578,student_84,kc_8,kc_8_probe_1,1,1
4579,student_84,kc_8,kc_8_probe_1,2,1
4580,student_84,kc_9,kc_9_probe_2,0,1
4581,student_84,kc_9,kc_9_probe_2,1,1
4582,student_84,kc_9,kc_9_probe_1,2,1
4583,student_85,kc_0,kc_0_probe_1,0,1
4584,student_85,kc_0,kc_0_probe_1,1,1
4585,student_85,kc_0,kc_0_probe_0,2,1
4586,student_85,kc_1,kc_1_probe_0,0,0
4587,student_85,kc_1,kc_1_probe_2,1,1
4588,student_85,kc_1,kc_1_probe_0,2,1
4589,student_85,kc_1,kc_1_probe_1,3,1
4590,student_85,kc_2,kc_2_probe_1,0,0
4591,student_85,kc_2,kc_2_probe_0,1,0
4592,student_85,kc_2,kc_2_probe_0,2,0
4593,student_85,kc_2,kc_2_probe_2,3,1
4594,student_85,kc_2,kc_2_probe_0,4,1
4595,student_85,kc_2,kc_2_probe_1,5,1
4596,student_85,kc_3,kc_3_probe_0,0,0
4597,student_85,kc_3,kc_3_probe_1,1,1
4598,student_85,kc_3,kc_3_probe_2,2,1
4599,student_85,kc_3,kc_3_probe_2,3,1
4600,student_85,kc_4,kc_4_probe_0,0,0
4601,student_85,kc_4,kc_4_probe_2,1,1
4602,student_85,kc_4,kc_4_probe_2,2,1
4603,student_85,kc_4,kc_4_probe_0,3,1
4604,student_85,kc_5,kc_5_probe_0,0,0
4605,student_85,kc_5,kc_5_probe_1,1,0
4606,student_85,kc_5,kc_5_probe_1,2,1
4607,student_85,kc_5,kc_5_probe_2,3,1
4608,student_85,kc_5,kc_5_probe_1,4,1
